PlayerID,First,Last,YearID,G,AB,R,H,2B,3B,HR,AVG,RBI,SB,BB,SO,Season,Ballot
benesan01,Andy,Benes,1995,405,741,48,106,21,0,8,0.143049933,50,0,34,307,15,N
benjami01,Mike,Benjamin,1995,817,1926,227,442,109,15,24,0.229491173,169,44,106,429,13,N
berroge01,Geronimo,Berroa,1995,779,2506,379,692,113,9,101,0.276137271,382,19,276,510,13,N
berryse01,Sean,Berry,1995,860,2413,310,657,153,10,81,0.272275176,369,47,206,438,12,N
blairwi01,Willie,Blair,1995,418,148,6,11,1,0,0,0.074324324,5,0,6,89,13,N
bohanbr01,Brian,Bohanon,1995,309,231,16,53,11,1,3,0.229437229,30,0,10,69,13,N
brownke01,Kevin,Brown,1995,490,495,20,64,10,0,2,0.129292929,29,0,19,187,19,Y
burkejo03,John,Burkett,1995,446,540,22,50,6,0,0,0.092592593,18,0,26,226,16,N
burksel01,Ellis,Burks,1995,2000,7232,1253,2107,402,63,352,0.291344027,1206,181,793,1340,19,Y
clarkma01,Mark,Clark,1995,219,242,7,14,3,0,1,0.05785124,9,0,8,106,11,N
clemero02,Roger,Clemens,1995,709,179,5,31,6,0,0,0.173184358,12,0,13,61,24,Y
fletcda01,Darrin,Fletcher,1995,1245,3902,377,1048,214,8,124,0.268580215,583,2,255,399,15,N
gantro01,Ron,Gant,1995,1832,6449,1080,1651,302,50,321,0.256008684,1008,243,770,1411,18,Y
gardnma01,Mark,Gardner,1995,350,506,22,62,3,2,1,0.122529644,22,0,16,206,13,N
gracema01,Mark,Grace,1995,2245,8065,1179,2445,511,45,173,0.30316181,1146,70,1075,642,16,Y
grebecr01,Craig,Grebeck,1995,752,1988,239,518,116,8,19,0.26056338,187,4,228,274,12,N
gundeer01,Eric,Gunderson,1995,254,6,1,0,0,0,0,0,0,0,0,4,11,N
hamilda02,Darryl,Hamilton,1995,1328,4577,707,1333,204,37,51,0.291238803,454,163,493,494,15,N
haneych01,Chris,Haney,1995,197,36,2,4,0,0,0,0.111111111,4,0,0,4,13,N
heredgi01,Gil,Heredia,1995,267,89,3,19,1,0,0,0.213483146,3,0,3,11,11,N
hernaca01,Carlos,Hernandez,1995,488,1244,102,315,51,1,24,0.253215434,141,5,63,196,11,N
hillgl01,Glenallen,Hill,1995,1162,3715,528,1005,187,21,186,0.270524899,586,96,270,845,17,N
hillke01,Ken,Hill,1995,334,333,22,50,7,1,1,0.15015015,21,0,24,94,17,N
hollida01,Dave,Hollins,1995,983,3346,578,870,166,17,112,0.260011955,482,47,464,687,14,N
huntebr01,Brian,Hunter,1995,699,1555,187,364,90,7,67,0.234083601,259,4,141,335,11,N
jonesch05,Chris,Jones,1995,548,1021,155,257,43,11,30,0.251714006,131,26,74,287,10,N
judenje01,Jeff,Juden,1995,147,119,5,13,3,0,1,0.109243697,13,0,1,60,11,N
justida01,David,Justice,1995,1610,5625,929,1571,280,24,305,0.279288889,1017,53,903,999,15,Y
kamiesc01,Scott,Kamieniecki,1995,250,2,0,0,0,0,0,0,0,0,0,2,11,N
kreutch01,Chad,Kreuter,1995,944,2505,289,593,123,8,54,0.236726547,274,5,361,593,18,N
lampkto01,Tom,Lampkin,1995,777,1796,224,422,78,8,56,0.234966592,236,23,193,286,13,N
larkiba01,Barry,Larkin,1995,2180,7937,1329,2340,441,76,198,0.294821721,960,379,939,817,19,Y
leitema01,Mark,Leiter,1995,335,188,8,21,1,0,0,0.111702128,14,0,9,102,12,N
leyriji01,Jim,Leyritz,1995,903,2527,325,667,107,2,90,0.263949347,387,7,337,581,15,N
martied01,Edgar,Martinez,1995,2055,7213,1219,2247,514,15,309,0.311520865,1261,49,1283,1202,18,Y
mcelrch01,Chuck,McElroy,1995,655,42,4,9,3,1,0,0.214285714,4,0,0,13,17,N
mcgrifr01,Fred,McGriff,1995,2460,8757,1349,2490,441,24,493,0.284343953,1550,72,1305,1882,21,Y
mcraebr01,Brian,McRae,1995,1354,5114,734,1336,264,58,103,0.261243645,532,196,488,824,13,N
millsal01,Alan,Mills,1995,474,5,0,0,0,0,0,0,1,0,1,3,13,N
moranmi01,Mickey,Morandini,1995,1298,4558,597,1222,209,54,32,0.268100044,351,123,437,714,12,N
olivaom01,Omar,Olivares,1995,364,242,25,58,10,1,5,0.239669421,29,0,6,71,15,N
olivejo01,Joe,Oliver,1995,1076,3367,320,831,174,3,102,0.246807247,476,13,248,637,15,N
palmera01,Rafael,Palmeiro,1995,2831,10472,1663,3020,585,38,569,0.288388083,1835,97,1353,1348,20,Y
plesada01,Dan,Plesac,1995,1064,15,0,1,0,0,0,0.066666667,0,0,0,10,20,Y
pooleji02,Jim,Poole,1995,431,8,1,1,1,0,0,0.125,0,0,0,2,16,N
princto01,Tom,Prince,1995,519,1190,113,248,66,4,24,0.208403361,140,9,105,252,18,N
radinsc01,Scott,Radinsky,1995,557,5,0,0,0,0,0,0,0,0,0,4,11,N
reedri01,Rick,Reed,1995,274,297,23,51,9,0,2,0.171717172,24,0,13,93,17,N
rojasme01,Mel,Rojas,1995,525,59,1,7,1,0,0,0.118644068,3,0,0,32,13,N
santibe01,Benito,Santiago,1995,1978,6951,755,1830,323,41,217,0.263271472,920,91,430,1270,20,Y
scanlbo01,Bob,Scanlan,1995,290,30,1,2,0,0,0,0.066666667,3,0,1,12,10,N
shawje01,Jeff,Shaw,1995,633,38,4,3,0,0,0,0.078947368,0,0,4,20,14,N
spehrti01,Tim,Spehr,1995,363,556,76,110,31,1,19,0.197841727,72,9,67,153,10,N
spierbi01,Bill,Spiers,1995,1251,3408,477,922,158,35,37,0.270539906,388,97,355,496,13,N
taubeed01,Eddie,Taubensee,1995,975,2874,351,784,151,9,94,0.272790536,419,11,255,574,12,N
velarra01,Randy,Velarde,1995,1273,4244,633,1171,214,23,100,0.275918944,445,78,463,853,18,N
wardtu01,Turner,Ward,1995,626,1548,210,389,73,11,39,0.25129199,219,33,186,247,14,N
willibr01,Brian,Williams,1995,260,85,5,15,4,0,0,0.176470588,9,0,0,26,10,N
willima04,Matt,Williams,1995,1866,7000,997,1878,338,35,378,0.268285714,1218,53,469,1363,17,Y
alomaro01,Roberto,Alomar,1996,2379,9073,1508,2724,504,80,210,0.300231456,1134,474,1032,1140,19,Y
bellde01,Derek,Bell,1996,1210,4578,642,1262,232,15,134,0.27566623,668,170,377,955,11,N
bondsba01,Barry,Bonds,1996,2986,9847,2227,2935,601,77,762,0.298060323,1996,514,2558,1539,22,Y
bonesri01,Ricky,Bones,1996,379,20,3,2,0,0,0,0.1,3,0,3,6,13,N
bordepa01,Pat,Borders,1996,1099,3282,289,831,168,12,69,0.253199269,346,9,155,557,22,N
bordimi01,Mike,Bordick,1996,1720,5770,676,1500,257,30,91,0.259965338,626,96,500,800,15,N
botteke01,Kent,Bottenfield,1996,292,191,13,31,3,0,0,0.162303665,10,1,2,66,12,N
bransje01,Jeff,Branson,1996,694,1555,173,383,72,11,34,0.246302251,156,9,122,312,10,N
brosisc01,Scott,Brosius,1996,1146,3889,544,1001,200,8,141,0.257392646,531,57,348,699,11,Y
buforda01,Damon,Buford,1996,699,1853,280,448,86,9,54,0.241770103,218,56,173,430,10,N
curtich01,Chad,Curtis,1996,1204,4017,648,1061,195,16,101,0.264127458,461,212,510,676,12,N
deshide01,Delino,DeShields,1996,1615,5779,872,1548,244,74,80,0.267866413,561,463,754,1061,14,N
frymatr01,Travis,Fryman,1996,1698,6481,895,1776,345,40,223,0.274031785,1022,72,602,1369,13,Y
garceri01,Rich,Garces,1996,287,3,0,0,0,0,0,0,0,0,0,1,11,N
gilkebe01,Bernard,Gilkey,1996,1239,4061,606,1115,244,24,118,0.274562916,546,115,466,708,14,N
girarjo01,Joe,Girardi,1996,1277,4127,454,1100,186,26,36,0.266537436,422,44,279,607,15,N
greenwi01,Willie,Greene,1996,655,1902,254,446,76,12,86,0.234490011,307,17,260,477,10,N
guthrma01,Mark,Guthrie,1996,766,14,0,1,0,0,0,0.071428571,0,0,0,2,19,N
guzmaju01,Juan,Guzman,1996,240,34,1,4,0,0,0,0.117647059,3,0,1,14,12,N
harrile01,Lenny,Harris,1996,1903,3924,460,1055,161,21,37,0.268858308,369,131,279,337,23,Y
haselbi01,Bill,Haselman,1996,589,1606,185,416,94,3,47,0.259028643,210,9,114,300,13,N
henrydo01,Doug,Henry,1996,582,17,1,1,0,0,0,0.058823529,0,0,0,6,12,N
holmeda01,Darren,Holmes,1996,557,28,2,3,0,0,1,0.107142857,2,0,1,14,16,N
hundlto01,Todd,Hundley,1996,1225,3769,495,883,167,7,202,0.23427965,599,14,453,988,14,N
jahajo01,John,Jaha,1996,826,2775,470,730,126,5,141,0.263063063,490,36,430,686,10,N
johnsjo07,John,Johnstone,1996,234,6,0,0,0,0,0,0,0,0,0,3,10,N
kileda01,Darryl,Kile,1996,364,657,38,87,23,0,2,0.132420091,40,0,43,300,12,Y
knoblch01,Chuck,Knoblauch,1996,1632,6366,1132,1839,322,64,98,0.288878417,615,407,804,730,12,Y
knorrra01,Randy,Knorr,1996,253,676,82,153,27,3,24,0.226331361,88,0,47,161,11,N
lankfra01,Ray,Lankford,1996,1701,5747,968,1561,356,54,238,0.271619976,874,258,828,1550,15,Y
leiteal01,Al,Leiter,1996,419,530,15,45,7,1,0,0.08490566,16,0,35,290,21,Y
lewisda01,Darren,Lewis,1996,1354,4081,607,1021,137,37,27,0.250183778,342,247,403,514,15,N
lewisma01,Mark,Lewis,1996,902,2795,320,736,155,13,48,0.26332737,306,29,196,511,12,N
magnami01,Mike,Magnante,1996,484,6,0,2,0,0,0,0.333333333,1,0,0,2,12,N
mantoje01,Jeff,Manto,1996,289,713,97,164,35,2,31,0.230014025,97,3,97,182,14,N
merceor01,Orlando,Merced,1996,1391,3998,564,1108,229,28,103,0.277138569,585,57,487,661,15,N
mulhote01,Terry,Mulholland,1996,687,619,26,69,13,1,2,0.111470113,23,1,13,281,26,Y
myersgr01,Greg,Myers,1996,1108,3042,333,776,150,7,87,0.255095332,396,3,268,539,22,N
nagych01,Charles,Nagy,1996,320,19,3,2,0,0,0,0.105263158,0,0,0,10,14,N
palmede01,Dean,Palmer,1996,1357,4902,734,1229,231,15,275,0.250713994,849,48,502,1332,15,N
pichahi01,Hipolito,Pichardo,1996,350,5,0,0,0,0,0,0,0,0,0,3,10,N
rapppa01,Pat,Rapp,1996,260,247,10,29,4,0,1,0.117408907,13,0,1,92,11,N
reynoar02,Armando,Reynoso,1996,199,337,17,50,6,0,3,0.148367953,13,0,16,149,12,N
rodriri02,Rich,Rodriguez,1996,610,28,3,3,0,0,0,0.107142857,1,0,3,9,14,N
schoupe01,Pete,Schourek,1996,292,269,15,44,4,0,2,0.163568773,20,2,10,81,12,N
servasc01,Scott,Servais,1996,820,2493,243,611,130,2,63,0.245086241,319,3,183,407,13,N
servisc01,Scott,Service,1996,339,17,0,1,0,0,0,0.058823529,1,0,0,9,15,N
shumpte01,Terry,Shumpert,1996,854,1969,295,497,109,26,49,0.252412392,223,85,166,369,14,N
sierrru01,Ruben,Sierra,1996,2186,8044,1084,2152,428,59,306,0.267528593,1322,142,610,1239,25,Y
slocuhe01,Heathcliff,Slocumb,1996,549,12,0,1,0,0,0,0.083333333,2,0,0,7,14,N
sojolu01,Luis,Sojo,1996,848,2571,300,671,103,12,36,0.260987942,261,28,124,198,15,N
spraged02,Ed,Sprague,1996,1203,4095,506,1010,225,12,152,0.246642247,558,6,358,833,14,N
surhobj01,B.J.,Surhoff,1996,2313,8258,1062,2326,440,42,188,0.281666263,1153,141,640,839,20,Y
vaughgr01,Greg,Vaughn,1996,1731,6103,1017,1475,284,23,355,0.241684417,1072,121,865,1513,16,Y
vaughmo01,Mo,Vaughn,1996,1512,5532,861,1620,270,10,328,0.292841649,1064,30,725,1429,12,Y
venturo01,Robin,Ventura,1996,2079,7064,1006,1885,338,14,294,0.26684598,1182,24,1075,1179,17,Y
vosbeed01,Ed,Vosberg,1996,266,2,0,0,0,0,0,0,0,0,0,1,12,N
wehnejo01,John,Wehner,1996,461,804,99,200,33,4,4,0.248756219,54,15,73,136,11,N
wilkiri01,Rick,Wilkins,1996,720,2114,280,515,95,7,81,0.243614002,275,9,278,571,15,N
wohlema01,Mark,Wohlers,1996,533,12,1,1,0,0,0,0.083333333,0,0,0,11,13,N
zeileto01,Todd,Zeile,1996,2158,7573,986,2004,397,23,253,0.264624323,1110,53,945,1279,21,Y
abbotku01,Kurt,Abbott,1997,702,2044,273,523,109,23,62,0.255870841,242,22,133,571,10,N
alvarwi01,Wilson,Alvarez,1997,355,95,6,13,0,0,0,0.136842105,1,0,4,33,15,N
appieke01,Kevin,Appier,1997,414,83,4,8,0,0,0,0.096385542,4,0,1,39,18,Y
ariasal01,Alex,Arias,1997,775,1773,203,470,84,6,18,0.265087422,196,10,181,211,11,N
ashbyan01,Andy,Ashby,1997,313,521,26,70,13,0,1,0.134357006,26,1,16,218,16,N
baergca01,Carlos,Baerga,1997,1630,5439,731,1583,279,17,134,0.291046148,774,59,291,580,16,Y
beckeri01,Rich,Becker,1997,789,2227,345,570,100,12,45,0.255949708,243,66,350,616,11,N
beckro01,Rod,Beck,1997,704,19,0,4,0,0,0,0.210526316,1,0,0,10,14,Y
biggicr01,Craig,Biggio,1997,2850,10876,1844,3060,668,55,291,0.281353439,1175,414,1160,1753,20,Y
brognri01,Rico,Brogna,1997,848,2958,379,795,176,13,106,0.268762677,458,32,227,655,10,N
burbada01,Dave,Burba,1997,511,194,10,26,1,0,3,0.134020619,12,0,10,84,18,N
castifr01,Frank,Castillo,1997,297,338,7,37,0,0,0,0.109467456,13,0,13,111,14,N
colbrgr01,Greg,Colbrunn,1997,992,2769,337,801,155,12,98,0.289274106,422,29,170,444,15,N
eldreca01,Cal,Eldred,1997,346,72,7,8,2,0,0,0.111111111,4,0,6,39,14,N
ericksc01,Scott,Erickson,1997,390,35,4,4,1,0,0,0.114285714,1,0,4,15,17,N
fettemi01,Mike,Fetters,1997,620,0,0,0,0,0,0,0,0,0,0,0,19,N
floribr01,Bryce,Florie,1997,261,9,0,1,0,0,0,0.111111111,0,0,2,5,10,N
glavito02,Tom,Glavine,1997,709,1323,93,246,25,2,1,0.185941043,90,1,101,329,22,N
gonzaju03,Juan,Gonzalez,1997,1689,6556,1061,1936,388,25,434,0.295302013,1404,26,457,1273,17,Y
goodwto01,Tom,Goodwin,1997,1288,3846,636,1029,125,39,24,0.267550702,284,369,365,660,16,N
grissma02,Marquis,Grissom,1997,2165,8275,1187,2251,386,56,227,0.272024169,967,429,553,1240,17,Y
hammoch01,Chris,Hammond,1997,444,238,30,48,7,1,4,0.201680672,14,0,28,96,14,N
hanseda01,Dave,Hansen,1997,1230,1793,187,466,79,6,35,0.25989961,222,5,283,332,16,N
hentgpa01,Pat,Hentgen,1997,344,84,4,9,0,0,0,0.107142857,0,0,4,25,14,Y
jonesbo03,Bobby,Jones,1997,245,442,29,59,8,0,1,0.133484163,16,0,15,164,10,N
karroer01,Eric,Karros,1997,1755,6441,797,1724,324,11,284,0.267660301,1027,59,552,1167,14,Y
lansimi01,Mike,Lansing,1997,1110,4150,554,1124,254,17,84,0.270843373,440,119,299,570,10,N
maddugr01,Greg,Maddux,1997,759,1591,103,272,35,2,5,0.170961659,84,11,34,419,25,N
mahompa01,Pat,Mahomes,1997,313,43,6,11,4,0,0,0.255813953,4,0,1,16,12,N
manzajo01,Josias,Manzanillo,1997,268,12,0,1,0,0,0,0.083333333,0,0,0,6,13,N
martial03,Al,Martin,1997,1232,4242,664,1172,220,48,132,0.276284771,485,173,390,879,12,N
martiti02,Tino,Martinez,1997,2023,7111,1008,1925,365,21,339,0.270707355,1271,27,780,1069,16,Y
maynebr01,Brent,Mayne,1997,1279,3614,359,951,178,8,38,0.263143331,403,18,370,580,17,N
mcmicgr01,Greg,McMichael,1997,453,15,0,2,0,0,0,0.133333333,0,0,1,7,11,N
mieskma01,Matt,Mieske,1997,663,1547,225,406,78,10,56,0.262443439,226,7,124,313,10,N
mlickda01,Dave,Mlicki,1997,263,208,13,26,5,0,0,0.125,6,0,18,76,13,N
mohlemi01,Mike,Mohler,1997,349,4,0,1,0,0,0,0.25,0,0,0,1,10,N
neaglde01,Denny,Neagle,1997,398,531,31,87,17,0,5,0.163841808,44,0,19,155,15,N
nenro01,Robb,Nen,1997,643,15,0,1,0,0,0,0.066666667,0,0,0,4,11,Y
offerjo01,Jose,Offerman,1997,1651,5681,840,1551,252,72,57,0.273015314,537,172,772,914,17,N
olerujo01,John,Olerud,1997,2234,7592,1139,2239,500,13,255,0.294915701,1230,11,1275,1016,18,Y
paintla01,Lance,Painter,1997,315,65,6,10,2,1,0,0.153846154,5,0,2,33,11,N
rebouje01,Jeff,Reboulet,1997,1018,2229,310,536,100,6,20,0.240466577,202,22,292,401,12,N
rodrihe02,Henry,Rodriguez,1997,950,3031,389,784,176,9,160,0.258660508,523,10,276,803,13,N
schilcu01,Curt,Schilling,1997,571,773,39,117,13,1,0,0.151358344,29,1,25,270,21,Y
seguida01,David,Segui,1997,1456,4847,683,1412,284,16,139,0.291314215,684,17,524,687,18,Y
sosasa01,Sammy,Sosa,1997,2354,8813,1475,2408,379,45,609,0.273232724,1667,234,929,2306,19,Y
stevele01,Lee,Stevens,1997,1012,3332,440,847,185,15,144,0.254201681,531,9,345,832,11,N
trombmi01,Mike,Trombley,1997,509,2,0,0,0,0,0,0,0,0,0,2,12,N
valenjo02,John,Valentin,1997,1105,3917,614,1093,281,17,124,0.279040082,558,47,463,524,11,N
vandejo02,John,Vander Wal,1997,1372,2751,374,717,170,18,97,0.260632497,430,38,385,698,16,N
vizcajo01,Jose,Vizcaino,1997,1820,5379,633,1453,204,47,36,0.270124558,480,74,378,729,21,N
walkela01,Larry,Walker,1997,1988,6907,1355,2160,471,62,383,0.31272622,1311,230,913,1231,18,Y
watsoal01,Allen,Watson,1997,209,175,13,45,13,1,0,0.257142857,19,0,9,22,10,N
wellsbo01,Bob,Wells,1997,414,0,1,0,0,0,0,0,0,0,1,0,10,N
wellsda01,David,Wells,1997,660,178,8,23,2,0,0,0.129213483,5,0,3,59,24,Y
whitema02,Matt,Whiteside,1997,286,2,0,0,0,0,0,0,0,0,0,2,11,N
youngke01,Kevin,Young,1997,1205,3897,536,1007,235,17,144,0.2584039,606,83,336,882,12,N
abbotpa01,Paul,Abbott,1998,162,20,2,5,1,0,0,0.25,2,0,0,6,12,N
alexama02,Manny,Alexander,1998,594,1271,166,293,50,12,15,0.230527144,115,37,86,276,12,N
alomasa02,Sandy,Alomar,1998,1377,4530,520,1236,249,10,112,0.272847682,588,25,212,499,22,Y
aloumo01,Moises,Alou,1998,1942,7037,1109,2134,421,39,332,0.303254228,1287,106,737,894,18,N
bagweje01,Jeff,Bagwell,1998,2150,7797,1517,2314,488,32,449,0.296780813,1529,202,1401,1558,15,Y
bautida01,Danny,Bautista,1998,895,2517,317,685,121,19,62,0.272149384,319,37,149,409,14,N
bereja01,Jason,Bere,1998,211,161,9,30,6,1,0,0.186335404,5,0,3,60,14,N
boonebr01,Bret,Boone,1998,1780,6683,927,1775,366,28,252,0.265599282,1021,94,552,1295,15,Y
borbope02,Pedro,Borbon,1998,368,7,0,1,0,0,0,0.142857143,0,0,0,4,10,N
borlato02,Toby,Borland,1998,207,12,1,1,0,0,0,0.083333333,2,0,0,3,10,N
cordewi01,Wil,Cordero,1998,1247,4311,587,1178,261,19,122,0.273254465,566,49,325,775,16,N
cummimi01,Midre,Cummings,1998,460,1113,136,286,60,8,22,0.256963163,124,9,94,200,13,N
daalom01,Omar,Daal,1998,392,270,23,53,8,0,2,0.196296296,21,0,14,61,13,N
fabrejo01,Jorge,Fabregas,1998,646,1827,153,441,56,5,23,0.24137931,211,4,114,217,13,N
finlest01,Steve,Finley,1998,2583,9397,1443,2548,449,124,304,0.271150367,1167,320,844,1299,20,Y
flahejo01,John,Flaherty,1998,1047,3372,319,849,176,3,80,0.251779359,395,10,175,514,15,N
gonzalu01,Luis,Gonzalez,1998,2591,9157,1412,2591,596,68,354,0.282952932,1439,128,1155,1218,20,N
gordoto01,Tom,Gordon,1998,893,2,0,0,0,0,0,0,0,0,0,0,22,N
grimsja01,Jason,Grimsley,1998,553,43,4,4,0,0,0,0.093023256,2,0,5,13,16,N
groombu01,Buddy,Groom,1998,786,0,0,0,0,0,0,0,0,0,0,0,16,N
gutieri01,Ricky,Gutierrez,1998,1119,3632,471,967,141,25,38,0.266244493,357,50,364,586,13,N
hamiljo02,Joey,Hamilton,1998,243,339,19,43,8,1,4,0.126843658,22,0,8,167,11,N
hitchst01,Sterling,Hitchcock,1998,281,210,14,19,0,0,0,0.09047619,5,0,7,112,15,N
hubbatr01,Trenidad,Hubbard,1998,476,762,124,196,33,7,16,0.257217848,72,33,83,166,12,N
huntebr02,Brian,Hunter,1998,1000,3347,500,882,146,28,25,0.26351957,241,260,243,581,12,N
johnsra05,Randy,Johnson,1998,619,625,20,78,14,0,1,0.1248,40,0,19,296,24,N
lloydgr01,Graeme,Lloyd,1998,568,6,0,0,0,0,0,0,0,0,1,2,13,N
lockhke01,Keith,Lockhart,1998,979,2268,290,591,117,17,44,0.260582011,268,30,195,268,10,N
lopezal02,Albie,Lopez,1998,297,46,0,2,0,0,0,0.043478261,0,0,2,25,12,N
mathetj01,T.J.,Mathews,1998,362,11,0,0,0,0,0,0,0,0,1,7,10,N
merckke01,Kent,Mercker,1998,698,248,12,28,5,2,1,0.112903226,18,0,11,115,21,N
mesajo01,Jose,Mesa,1998,1023,2,1,0,0,0,0,0,0,0,1,1,22,Y
moyerja01,Jamie,Moyer,1998,701,400,24,51,5,0,0,0.1275,15,0,35,152,27,N
oleartr01,Troy,O'Leary,1998,1198,4010,547,1100,234,40,127,0.274314214,591,17,334,661,11,N
paquecr01,Craig,Paquette,1998,814,2591,304,620,128,10,99,0.239289849,377,27,120,620,11,N
reedst01,Steve,Reed,1998,835,25,0,4,0,0,0,0.16,1,0,0,9,17,N
reyesca01,Carlos,Reyes,1998,293,3,0,0,0,0,0,0,0,0,1,1,10,N
