PlayerID,Ballot
kleinch01,Y
kleinre01,N
kleskry01,Y
klimclo01,N
klinero01,N
klinest02,N
klingjo01,Y
klippjo01,N
kluszte01,Y
kluttcl01,N
knabeot01,Y
kneppbo01,Y
knickbi01,N
knighra01,Y
knoblch01,Y
knoopbo01,N
knorrra01,N
knottja01,N
knowlda01,Y
koenima01,N
kollodo01,N
kolpra01,N
konerpa01,N
koneted01,N
konstji01,N
kooncca01,N
koosmje01,Y
kopfla01,N
koscoan01,Y
kosloda01,N
kotchca01,N
kotsama01,N
koufasa01,Y
kralija01,N
krameja01,N
kraneed01,Y
krausle02,Y
kreevmi01,N
kremera01,Y
kressre01,Y
kretllo01,N
kreutch01,N
kruegbi01,N
krukjo01,Y
krukomi01,Y
kubiate01,N
kuehnbi01,N
kuennha01,Y
kuheljo01,Y
kuipedu01,N
kuzavbo01,Y
laabsch01,N
labincl01,N
lachaca01,N
lackejo01,N
lacorfr01,N
lacosmi01,N
lacyle01,N
lagami01,N
lagrole01,N
lahoujo01,N
lairdge01,N
lajoina01,Y
lakeed01,N
lakemal01,N
lakerti01,N
lakest01,N
lamabja01,N
lamarbi01,N
lambmi01,N
lampde01,N
lampkto01,N
landera01,N
landiji01,N
landrho01,N
landrke01,N
landrti01,N
langery01,N
langfri01,N
langsma01,Y
lanieha01,Y
laniema01,N
lankfra01,Y
lannijo01,N
lansfca01,Y
lansimi01,N
lapoida01,N
laporfr01,N
larkiba01,Y
larkihe01,N
larocad01,N
larocda01,N
larsedo01,Y
larueja01,N
laryfr01,N
laryly01,N
lathaar01,Y
latmaba01,N
lauch01,N
lavagco01,Y
lavalmi01,N
lavando01,N
lavelga01,N
lawsoro01,N
lawtoma02,N
lawva01,N
lawve01,Y
lazzeto01,Y
leachfr01,Y
leachri01,N
leachte01,N
leachto01,Y
leagubr01,N
learyti01,N
ledeeri01,N
ledezwi01,N
leebi02,N
leebi03,Y
leeca01,N
leecl02,N
leede02,N
leedo01,N
leele02,N
leema02,N
leeth01,N
leetr01,N
leevesa01,Y
leffecr01,N
lehnepa01,N
leibeha01,N
leibone01,N
leibrch01,Y
leifile01,N
leipeda01,N
leiteal01,Y
leitema01,N
lemasde01,N
lemasjo01,N
lemkema01,N
lemonbo01,Y
lemonch01,Y
lemonji01,N
leonade01,Y
leonadu01,N
leonadu02,Y
leonaje01,Y
lepcite01,N
lerchra01,N
leskacu01,N
leslisa01,N
levinal01,N
lewisbu01,N
lewisda01,N
lewisdu01,Y
lewisma01,N
leyriji01,N
lezcasi01,N
lidgebr01,N
lidleco01,N
liebejo01,N
liebemi01,N
lillibo01,N
lillyte01,N
limajo01,N
lindbpa01,N
lindejo01,N
lindjo01,N
lindsfr01,Y
lindsji01,N
linebsc01,N
linzyfr01,Y
liponjo01,N
liriane01,N
littldi01,N
litwhda01,N
livinmi01,N
livinsc01,N
lloydgr01,N
loaizes01,N
loberha01,Y
lockebo01,Y
lockebo02,N
lockhke01,N
lockmwh01,Y
lockwsk01,N
loducpa01,N
loesbi01,N
loftoke01,Y
loganjo01,N
lohrmbi01,N
lohseky01,N
lolicmi01,Y
lollash01,N
lombaer01,Y
lonboji01,Y
longda02,N
longhe01,Y
loopebr01,N
lopated01,Y
lopatst01,N
lopesda01,Y
lopezal01,Y
lopezal02,N
lopezau01,N
lopezfe01,N
lopezhe01,N
lopezja01,Y
lopezja02,N
lopezjo01,N
lopezlu02,N
lopezro01,N
lordha01,N
loretma01,N
lowdegr01,N
lowebo01,Y
lowede01,N
lowelmi01,N
lowenjo01,Y
lowntu01,N
lowrepe01,N
lucasre01,Y
luderfr01,N
ludwiry01,N
lugoju01,N
lummi01,N
lumpeje01,N
luquedo01,Y
luzingr01,Y
lylesp01,Y
lynchje01,N
lynnfr01,Y
lyonbr01,N
lyonsde01,N
lyonsst01,N
lyonste01,Y
mabryjo01,N
macdomi01,N
macfada01,N
macfami01,N
macharo01,N
mackco01,Y
mackra01,N
macksh01,N
maddoel01,N
maddoga01,Y
maddugr01,N
maddumi01,N
madlobi01,Y
magadda01,N
mageele01,N
mageesh01,Y
maglisa01,Y
magnami01,N
mahayro01,N
mahlemi01,N
mahleri01,N
mahompa01,N
majesha01,N
maldoca01,N
malonji01,Y
malonpa02,N
malzofr01,N
mamaual01,N
mancugu01,Y
maniocl01,N
mannija01,N
manniri01,N
mannle01,N
manrifr01,N
mantema01,N
mantife01,N
mantlmi01,Y
mantoje01,N
manushe01,Y
manwaki01,N
manzajo01,N
maranra01,Y
marbefi01,Y
maricju01,Y
marioma01,Y
marisro01,Y
marquja01,N
marquru01,Y
marreel01,N
marsaar01,N
marshdo01,N
marshmi01,Y
marshmi02,N
marshwi01,N
marteda01,N
martial03,N
martibi02,Y
martibu01,N
martica01,N
martida01,N
martide01,Y
martied01,Y
martijc01,N
martije01,N
martimo01,Y
martipe01,Y
martipe02,N
martira02,N
martira03,N
martite01,N
martiti01,N
martiti02,Y
martito02,N
martivi01,N
marzajo01,N
masiph01,N
masonji01,N
masonro01,N
mastewa02,N
mathebo01,N
mathech01,Y
matheed01,Y
mathemi01,N
mathetj01,N
matlajo01,Y
matsuhi01,N
matthga01,Y
matthga02,N
mattido01,Y
mauchge01,N
maulal01,N
maxvida01,Y
maxwech01,N
maybejo01,Y
mayca01,Y
mayda01,N
mayde01,N
mayele01,N
mayerer01,N
mayja01,N
mayje01,Y
mayle01,Y
maymi01,N
maynebr01,N
mayru01,Y
maysca01,Y
mayswi01,Y
mazerbi01,Y
mazzile01,N
mcaleji01,N
mcauldi01,Y
mcbeaal01,N
mcbriba01,Y
mcbrige01,N
mccaral01,N
mccarda01,N
mccarja01,N
mccarjo03,N
mccarle01,N
mccarti01,Y
mccarto01,N
mccaski01,N
mcclubo01,N
mccorba01,N
mccorfr01,Y
mccorji01,N
mccormi02,N
mccormi03,N
mccosba01,N
mccovwi01,Y
mccraqu01,N
mccrato01,N
mccreto01,N
mcculcl01,N
mccurha01,N
mcdanli01,Y
mcdermi03,N
mcdonjo03,N
mcdougi01,Y
mcdowja01,Y
mcdowro01,N
mcdowsa01,Y
mcelrch01,N
mcfared01,N
mcgafan01,N
mcganda01,N
mcgarch01,N
mcgeami01,N
mcgeewi01,Y
mcginjo01,Y
mcgloji01,N
mcgloly01,Y
mcgrabo01,N
mcgrajo01,Y
mcgratu01,Y
mcgresc01,Y
mcgrifr01,Y
mcguide01,N
mcgwima01,Y
mcinnst01,Y
mcintma01,N
mckeaed01,N
mckecbi01,N
mclaide01,Y
mcleala01,Y
mclemma01,N
mclisca01,N
mclouna01,N
mcmahdo02,Y
mcmahsa01,N
mcmanma01,Y
mcmicgr01,N
mcmilro01,Y
mcmulke01,Y
mcnaier01,N
mcnalda01,Y
mcnalmi01,N
mcphebi01,N
mcquige01,N
mcquige02,N
mcquihu01,N
mcraebr01,N
mcraeha01,Y
mcreyke01,N
mcwilla01,N
meadobr01,N
meadole01,Y
mecirji01,N
medicdo01,Y
medwijo01,Y
meekijo01,N
melesa01,N
melhuad01,N
melilsk01,N
meltobi01,Y
melvibo01,N
mendora01,N
menefjo01,N
menkede01,Y
mercaor01,N
merceor01,N
merckke01,N
merklfr01,N
merlolo01,N
merribi01,N
merriji01,N
mertesa01,N
mesajo01,Y
messean01,Y
metkoca01,N
metzgro01,N
meusebo01,Y
meuseir01,N
meyerch01,N
meyerda01,N
meyerru01,N
micelda01,N
michaca01,N
michage01,N
michaja01,N
mientdo01,N
mieskma01,N
mikkepe01,N
miksied01,Y
milancl01,Y
milbola01,N
millafe01,Y
millake01,N
millebi02,Y
millebo02,N
millebo04,Y
milleco01,N
milleda02,N
milledo01,N
milledo02,Y
milleed03,N
milleno01,Y
milleot01,N
milleri01,N
millest01,N
milletr02,N
millijo01,N
millsal01,N
millwke01,N
milnaal01,N
milnejo01,Y
miltoer01,N
minchdo01,N
mingost01,N
minnepa01,N
minosmi01,Y
mintogr01,N
mirabdo01,N
mirabpa01,N
miranwi01,N
mitchcl01,N
mitchda01,N
mitchke01,Y
mitchmi01,N
mitchwi01,N
mittege01,N
mizejo01,Y
mizelvi01,N
mlickda01,N
moehlbr01,N
moellch01,N
moffira01,N
mogrige01,N
mohlemi01,N
molinbe01,N
molinbo01,N
molinjo01,N
molitpa01,Y
mollwfr01,N
monbobi01,N
mondari01,Y
mondera01,Y
moneydo01,Y
mongesi01,N
monrocr01,N
montawi01,Y
montejo01,N
monteri01,N
montgbo01,N
montgje01,Y
moonwa01,Y
moorech02,N
mooredo01,N
mooreea01,N
mooreed01,N
moorege03,N
moorejo01,N
moorejo02,Y
mooremi01,N
moorera01,N
moorera02,N
moorete01,Y
moosebo01,N
moralje01,N
moraljo01,Y
morame01,N
moranmi01,N
moranpa01,Y
mordemi01,N
morelke01,N
morenom01,N
morgabo01,N
morgacy01,N
morgajo02,Y
morgami01,N
morgato01,N
moriage02,N
morneju01,N
morriha02,Y
morrija02,Y
morriji01,N
morrijo01,N
morrijo04,N
morrima01,N
mortogu01,N
morynwa01,N
mosebll01,N
mosesje01,N
mosesjo01,N
moseswa01,Y
mossido01,N
mossle01,N
mostijo01,Y
motagu01,N
motama01,Y
mowremi01,N
moyerja01,N
muellbi02,Y
muelldo01,N
muellhe01,N
muellra01,N
mulhote01,Y
mullato01,N
mullige01,N
mullipa01,N
mullira01,N
mulvejo01,N
mumphje01,N
muncrbo01,N
mungere01,N
mungova01,Y
munozmi01,N
munsoth01,Y
murcebo01,Y
murphda02,Y
murphda05,Y
murphdw01,N
murphed02,N
murphjo04,N
murphmo01,N
murphro01,N
murphto02,N
murrada01,N
murraed02,Y
murrare01,Y
murreiv01,Y
muserto01,N
musiast01,Y
mussimi01,N
myattgl01,N
myerbu01,Y
myersbr01,N
myersgr01,N
myershy01,N
myersmi01,N
myersra01,Y
nadyxa01,N
nagych01,N
naragha01,N
nashbi01,N
nathajo01,N
navardi01,N
navarja01,N
neaglde01,N
needhto01,N
nehfar01,Y
nelsoca01,N
nelsoda01,N
nelsoge01,N
nelsoje01,N
nelsoro01,N
nenro01,Y
nettlgr01,Y
nevinph01,Y
newcodo01,Y
newhoha01,Y
newsobo01,Y
newsosk01,N
niarhgu01,N
nichobi01,Y
nichoki01,Y
nicolhu01,N
nicosst01,N
niedeto01,N
niekrjo01,Y
niekrph01,Y
niemabo01,N
nievewi01,N
niggejo01,N
nitkocj01,N
nixla01,N
nixonot01,Y
nixonru01,N
nixontr01,N
nokesma01,N
nolanga01,Y
nolanjo01,N
nolesdi01,N
nomohi01,N
nordhwa01,N
norenir01,N
normafr01,N
norrimi01,N
northbi01,N
northji01,Y
northro01,Y
nortogr01,N
nottedo01,N
nunamle01,N
nunezab01,N
nunezed01,N
nunezvl01,N
nuxhajo01,N
oatesjo01,N
oberkke01,N
obriech01,N
obriepe03,N
ochoaal01,N
oconnda02,N
oconnja01,N
odeake01,N
odellbi01,N
odombl01,N
odonojo01,N
odoulle01,Y
oeschjo01,Y
oestero01,N
ofarrbo01,Y
offerjo01,N
officro01,N
oglivbe01,Y
ohkato01,N
ohmanwi01,N
ojedabo01,N
oldriru01,N
olearch01,Y
oleartr01,N
olerujo01,Y
olivaom01,N
olivato01,Y
oliveal01,Y
olivebo01,N
oliveda02,N
olivege01,N
olivejo01,N
olivomi01,N
olsongr01,N
olsoniv01,N
omallto01,N
oneilmi02,N
oneilpa01,Y
oneilst01,Y
oneilti01,N
ontivst02,N
oquenjo01,N
ordonma01,N
oroscje01,Y
orourfr01,N
orourji01,N
orrda01,N
orsuljo01,N
ortajo01,N
ortegph01,N
orthal01,N
ortizda01,N
ortizju01,N
ortizra01,N
ortizru01,N
osikke01,N
osteecl01,Y
osterfr01,N
osunaan01,N
oswalro01,N
otisam01,Y
otoolji01,N
ottme01,Y
outlaji01,N
overbly01,N
overmst01,N
owchibo01,N
owenmi01,N
owensji01,N
owensp01,N
pacioto01,N
padilvi01,N
pafkoan01,Y
paganjo01,Y
pagliji01,N
paglimi01,N
pagnoto01,N
paintla01,N
palicer01,N
palldo01,N
palmeda01,N
palmede01,N
palmeji01,Y
palmeor01,N
palmera01,Y
pappami01,Y
paquecr01,N
parenfr01,N
parenma01,N
parkch01,N
parkeda01,Y
parmero01,N
parneme01,N
parreje01,N
parrila01,Y
parrila02,Y
pascuca02,Y
paskedo01,Y
pasquda01,N
passecl01,N
patekfr01,N
pattebo01,N
patteco01,N
pattima01,N
pauljo01,N
pavanca01,N
pavledo01,N
paytoja01,N
peacojo01,N
pearsal02,N
pearsmo01,Y
peavyja01,N
peckiro01,Y
peitzhe01,Y
peltyba01,N
penaal01,N
penaca01,N
penaor01,N
penato01,Y
penawi01,N
pendlte01,Y
pennohe01,Y
pennybr01,N
pepitjo01,Y
peraljh01,N
percitr01,N
perezed01,N
perezed02,N
perezma01,N
perezne01,N
perezod01,N
perezol01,N
perezpa01,N
perezto01,Y
perezto03,N
perkicy01,Y
perraro01,Y
perripo01,N
perryga01,Y
perryge01,N
perryhe01,N
perryji01,Y
persoro01,N
peskyjo01,Y
peterfr01,N
peterga01,N
peterjo01,N
peterru02,N
petrage01,N
petrori01,Y
petryda01,N
pettian01,N
pettiga01,N
pfefffr01,N
pfeffje01,N
phelpba01,N
phelped01,N
phelpjo01,N
phelpke01,N
phillad01,N
phillbi01,N
phillbr01,N
phillbu02,N
phillda01,N
phillde01,Y
phillja02,N
phillmi01,N
phillto02,Y
piazzmi01,Y
picciro01,N
pichahi01,N
picinva01,N
piercbi02,Y
pierrju01,N
piersji01,N
pierzaj01,N
pikeli01,N
pineijo01,N
pinielo01,Y
pinknge01,N
pinsova01,Y
pipgrge01,N
pippwa01,Y
pizarju01,Y
planked01,Y
plantph01,N
plesada01,Y
plummbi01,N
plunker01,N
pocorbi01,N
podbibu01,N
podrejo01,Y
podsesc01,N
polanpl01,N
politcl01,N
polleho01,N
polonlu01,N
ponsosi01,N
pooleji02,N
popovpa01,N
portebo01,Y
porteda02,Y
portuma01,N
posadjo01,N
postwa01,N
pottene01,N
powelbo01,Y
powelja01,N
powelja03,N
powelja04,N
powerdo01,N
powerte01,N
powervi01,Y
prattde01,N
prattto02,N
pricejo02,N
priddbo01,N
priddje01,N
pridecu01,N
princto01,N
pruitro01,N
pryorgr01,N
puckeki01,Y
puhlte01,Y
pujolal01,N
puntoni01,N
purcebl01,N
purkebo01,N
putzjj01,N
pytlafr01,N
quallch01,N
quantpa01,N
questjo01,N
quinnja01,Y
quinnjo02,N
quinthu01,N
quirkja01,N
quiseda01,Y
radatdi01,N
radboch01,N
radclri01,N
raderda01,N
raderdo02,Y
radfopa01,N
radinsc01,N
radkebr01,Y
raffeke01,N
raganpa01,N
raineti01,Y
ramirar01,N
ramirma02,N
ramirra01,N
ramosdo01,N
ramospe01,Y
randajo01,N
randlle01,N
randowi01,Y
ransoco01,N
rapppa01,N
raridbi01,N
raschvi01,Y
rasmude01,N
rasmuer01,N
rauchjo01,N
rawlesh01,N
rawlijo01,N
rayjo01,Y
raymocl01,N
readyra01,N
reardje01,Y
rebouje01,N
redmama01,N
redmomi01,N
redusga01,N
reedho01,N
reedje01,N
reedje02,N
reedjo01,N
reedri01,N
reedro01,N
reedst01,N
reesepe01,Y
reeseri01,Y
reganph01,N
reichri01,Y
reilljo01,N
reisepe01,Y
reitzke01,N
relafde01,N
remlimi01,N
remseja01,N
remyje01,Y
renkost01,N
renteed01,N
repozro01,N
repulri01,N
retteme01,N
reulbed01,N
reuscri01,Y
reussje01,Y
reyesal01,N
reyesca01,N
reyesde01,N
reyesjo01,N
reynoal01,Y
reynoar02,N
reynoca01,N
reynocr01,N
reynoha01,N
reynosh01,Y
rhemfl01,N
rhodear01,N
rhoderi01,Y
ricede01,Y
riceha01,N
riceji01,Y
ricesa01,Y
richabo01,Y
richada01,N
richaha01,N
richajr01,Y
richepe01,Y
richile01,N
riddlel01,N
ridzist01,N
riggsle01,N
righeda01,Y
rijojo01,Y
rileser01,N
rincoju01,N
rincori01,N
ringji01,Y
riosal01,N
ripkebi01,N
ripkeca01,Y
riskeda01,N
ritchcl01,Y
riverji01,N
riverju01,N
riverlu01,N
riverma01,N
rivermi01,Y
rixeyep01,Y
rizzuph01,Y
roberbi01,N
roberbo01,N
roberbr01,N
roberda01,Y
roberda05,N
roberda06,N
roberda07,N
roberge01,N
roberle01,N
roberna01,N
roberro01,Y
robersh01,N
robinbi02,Y
robinbr01,Y
robindo01,N
robined01,N
robinfl01,N
robinfr02,Y
robinja02,Y
robinje01,N
robinro01,N
robinwi01,N
robinya01,N
rodgean01,N
rodrial01,N
rodriau01,N
rodrife01,N
rodrifr03,N
rodrihe02,N
rodriiv01,N
rodriri02,N
roebued01,N
roeniga01,N
roepr01,Y
rogelbi01,N
rogerke01,N
rogerst01,Y
rogovsa01,N
rojasco01,Y
rojasme01,N
rolanji01,N
rolensc01,N
rolfere01,Y
rolliji01,N
rolliri01,N
romanjo01,N
romered01,N
romerjc01,N
rommeed01,Y
romovi01,N
roofph01,N
rookeji01,N
rootch01,Y
rosarbu01,N
rosebjo01,N
rosemch01,N
rosenal01,N
rosenla01,N
rosepe01,Y
rossbu02,N
rossco01,N
rossda01,N
rossga01,N
rothbr01,N
rothrja01,N
roushed01,Y
rowanaa01,N
roweja01,N
rowesc01,Y
roystje01,N
rozemda01,N
ruckena01,Y
rudijo01,Y
rudoldi01,Y
rudolke01,N
ruelmu01,Y
rueteki01,Y
ruethdu01,N
ruffibr01,N
ruffire01,Y
ruhleve01,N
runnepe01,N
ruschgl01,N
rushbo01,N
rusieam01,Y
russeal01,N
russebi01,Y
russeja01,N
russeje01,Y
russeji01,N
russejo02,N
ruthba01,Y
ruthvdi01,N
ryanbj01,N
ryanco01,N
ryanja01,N
ryanji01,N
ryanmi02,Y
ryanno01,Y
ryanro01,N
rybami01,N
sabatcc01,N
saberbr01,Y
saboch01,N
sadecra01,Y
sadledo01,N
sainjo01,Y
sakatle01,N
salazlu01,N
sallesl01,N
salmoti01,Y
sambijo01,N
samueju01,Y
sanchfr01,N
sanchre01,N
sandbry01,Y
sandede02,N
sandeke01,N
sandere02,Y
sandesc01,N
sanfoja02,N
sanguma01,Y
santajo01,N
santibe01,Y
santira01,N
santoro01,Y
sassema01,N
satrito01,N
sauerha01,Y
savagte01,N
sawatca01,N
saxst01,Y
scanlbo01,N
scarbra01,N
schaapa01,Y
schaege01,Y
schalra01,Y
schanwa01,Y
schatda01,N
schefbo01,N
scheica01,N
scheiri01,N
schilcu01,Y
schmida01,N
schmija01,N
schmijo01,N
schmimi01,Y
schmiwa01,N
schnebr01,N
schoere01,Y
schoesc01,N
schofdi01,N
schofdi02,N
schoupe01,N
schreos01,Y
schripo01,N
schulfr01,Y
schulfr02,N
schuljo03,N
schumha02,Y
schupfe01,N
schuri01,N
sciosmi01,N
scottev01,Y
scottge02,Y
scottja01,Y
scottmi03,Y
scottti01,N
scottto01,Y
scutama01,N
seaneru01,N
seaveto01,Y
seedsbo01,N
seeryem01,N
seguida01,Y
seguidi01,Y
seitzke01,N
selbaki01,N
seleaa01,Y
selmadi01,Y
seminan01,N
servasc01,N
servisc01,N
severha01,Y
seweljo01,Y
sewellu01,Y
sewelri01,Y
sexsori01,N
seymocy01,Y
shaffor01,N
shankho01,N
shantbo01,Y
shautjo01,N
shawbo01,N
shawje01,N
shawkbo01,N
sheame01,N
sheanda01,N
sheckji01,Y
sheetbe01,N
sheffga01,N
shelbjo01,N
shellji01,N
sherdbi01,Y
sheripa01,N
sherrge01,N
sherrla01,N
shielsc01,N
shindbi01,N
shiplcr01,N
shirlbo01,N
shochge01,N
shockur01,Y
shortch02,Y
shottbu01,N
shouncl01,N
shousbr01,N
shower01,N
shueypa01,N
shumpte01,N
siebedi01,N
siebeno01,N
siebeso01,Y
sierrru01,Y
sievero01,Y
silvech01,N
simmoal01,Y
simmocu01,Y
simmote01,Y
simonra01,N
simpsha01,N
simsdu01,Y
sinatma01,N
singebi01,Y
singlke01,Y
sislege01,Y
sistisi01,Y
sizemte01,N
skinnbo01,N
skinnjo01,N
skowrbi01,N
slaglji01,N
slatoji01,N
slaugdo01,N
slaugen01,Y
slocuhe01,N
smallaa01,N
smallro01,Y
smallro02,N
smilejo01,N
smithal01,N
smithal03,N
smithal04,N
smithbo02,N
smithbr01,N
smithch02,N
smithch04,N
smithda02,N
smithea02,Y
smithed04,N
smithel01,N
smithel02,N
smithfr03,N
smithge01,N
smithge02,N
smithha03,N
smithha08,N
smithja03,N
smithja05,N
smithle02,Y
smithlo01,Y
smithoz01,Y
smithpe02,N
smithph01,N
smithpo01,N
smithre02,N
smithre06,Y
smithsh01,Y
smithwi02,N
smithza01,N
smoltjo01,N
snidedu01,Y
snodgfr01,N
snowjt01,N
snydech02,N
snydeco02,N
snydefr01,N
snydepo01,N
snyderu01,N
soderer01,N
sojolu01,N
solomed01,N
soltemo01,N
sommejo01,N
sorenla01,N
soriaal01,N
soriara01,N
sorrepa01,N
sorrevi01,N
sosael01,N
sosajo02,N
sosasa01,Y
sothoal01,N
sotoma01,Y
southbi01,Y
spahnwa01,Y
spangal01,N
sparkst01,N
sparktu01,N
speaktr01,Y
spehrti01,N
speiech01,Y
speieju01,N
spencda01,N
spencji01,Y
spencro01,N
spencst01,N
spierbi01,N
spiezed01,N
spiezsc01,N
spillda01,N
spilmha01,N
splitpa01,Y
spraged01,N
spraged02,N
sprinja01,N
sprinru01,N
squirmi01,N
staffge01,N
stahlch01,N
stahlja01,Y
stahlla01,Y
staintu01,N
stairma01,N
stalege01,N
stanaos01,N
stangle01,N
stanhdo01,N
stanked01,Y
stanlbo01,N
stanlfr01,N
stanlmi01,Y
stanlmi02,N
stantmi02,N
stargwi01,Y
startjo01,N
staubru01,Y
stclara01,N
stearjo01,Y
steinbi02,N
steinha01,Y
steinte01,Y
stengca01,Y
stennre01,N
stenzja01,N
stephge01,N
stephjo02,N
stephri01,Y
stephve01,N
stevele01,N
stewabu01,N
stewada01,Y
stewaji01,Y
stewale01,N
stewasa01,N
stewash01,N
stiebda01,Y
stillku01,N
stinnke01,N
stinsbo01,N
stirnsn01,N
stiveja01,N
stobbch01,N
stockmi01,N
stockwe01,N
stoddti01,N
stonede01,N
stonejo01,N
stonest01,Y
stottme01,Y
stottto01,Y
stovage01,N
stoveha01,N
stransa01,N
stratsc01,N
strawda01,Y
streega01,Y
striccu01,N
stricge01,N
strinni01,N
stripjo01,N
strunam01,N
stuardi01,N
stubbfr01,N
sturdto01,N
sturtta01,N
stynech01,N
suderpe01,N
sudhowi01,N
sugdejo01,N
suhrgu01,Y
sukefcl01,Y
sullibi03,Y
sullibi04,N
sullifr01,N
sullimi02,N
sullisc01,N
summaho01,N
summech01,Y
sundbji01,Y
sundrst01,N
suppaje01,N
surhobj01,Y
surkoma01,N
sutclri01,Y
suthega01,N
suttebr01,Y
suttodo01,Y
suttoez01,N
suzukic01,N
sveumda01,N
swancr01,N
sweenma01,N
sweenmi01,N
swiftbi01,N
swiftbi02,N
swiftbo01,N
swindgr01,N
swoboro01,N
tablepa01,N
talbofr01,N
tananfr01,Y
tanneje01,Y
tannele01,N
tapanke01,N
tartada01,Y
tartajo01,N
tatebe01,N
tatisfe01,N
taubeed01,N
tavarju01,N
taverfr01,N
taylobi01,N
tayloda01,N
taylodu01,N
tayloha04,N
tayloja02,N
tayloro01,N
tayloto02,Y
tayloza02,N
tebbebi01,Y
tebeapa01,N
teixema01,N
tejadmi01,N
tekulke01,Y
telemam01,N
templga01,Y
templjo01,N
tenacge01,Y
tennefr02,Y
terrewa01,N
terryad01,N
terrybi01,Y
terryra01,N
terwiwa01,N
tettlmi01,Y
teufeti01,N
tewksbo01,Y
thamema01,N
theveto01,Y
thigpbo01,N
thomade01,N
thomafr03,N
thomafr04,N
thomaga01,N
thomage01,N
thomago01,Y
thomair01,Y
thomale03,N
thomapi01,N
thomaro01,N
thomato02,N
thomeji01,N
thompja01,N
thompmi02,N
thompro01,Y
thompsa01,N
thomsbo01,Y
thomsjo01,N
thondi01,N
thornan01,Y
thurssl01,N
tiantlu01,Y
tidrodi01,Y
tiefebo01,N
tiernmi01,N
tillmbo01,N
timlimi01,N
tinglro01,N
tinkejo01,Y
titusjo01,N
tobinja01,N
tobinji01,Y
toddal01,N
tolanbo01,Y
tollewa01,N
tomkobr01,N
tomlida01,N
toneyfr01,Y
torboje01,Y
torgeea01,Y
torrejo01,Y
torremi01,Y
torresa01,N
torreyo01,N
tovarce01,Y
trachst01,N
trammal01,Y
travice01,N
traynpi01,Y
treadje01,N
treanma01,N
treshmi01,N
treshto01,N
trevial01,N
triangu01,N
trillma01,Y
trombmi01,N
troskha01,N
troutdi01,Y
troutst01,N
truckvi01,Y
tsitojo01,N
tuckemi01,N
tucketo01,N
tudorjo01,Y
turlebo01,N
turneje01,N
turneji01,Y
turnete01,Y
tuttlbi01,N
twitcla01,N
twitcwa01,N
tylerle01,N
tysonmi01,N
uhlege01,Y
underto01,N
unserde01,Y
upshace01,N
upshawi01,N
urbinug01,N
uribejo01,N
uribeju01,N
utleych01,N
vailmi01,N
valdeis01,N
valenbo02,N
valenel01,Y
valenfe01,Y
valenja01,N
valenjo02,N
valenjo03,N
valleda01,N
valoel01,Y
valvejo01,N
vanceda01,Y
vandejo01,Y
vandejo02,N
vangiel01,N
vanhage01,N
vanpoto01,N
vanslan01,Y
vargacl01,N
varitja01,N
vaughar01,Y
vaughfa01,N
vaughgr01,Y
vaughhi01,N
vaughmo01,Y
vazquja01,N
vazqura01,N
veachbo01,Y
vealebo01,Y
velanjo01,N
velarra01,N
velezot01,N
venabma01,N
venturo01,Y
verbaem01,N
veresda01,N
vernomi01,Y
versazo01,N
veryzto01,N
victosh01,N
vidrojo01,N
villoro01,N
vinafe01,N
violafr01,Y
virdobi01,Y
virgioz01,N
virgioz02,N
vittos01,N
vizcajo01,N
vizcalu01,N
vizquom01,N
voisebi01,N
vollmcl01,N
vosbeed01,N
vosmijo01,N
vossbi01,N
vuckope01,Y
vukovjo01,N
wadderu01,Y
wadeja01,N
wagnebi02,N
wagneha01,N
wagnehe01,N
wagneho01,Y
wagnele01,N
waitked01,N
waitsri01,N
wakefti01,N
walbema01,N
walberu01,Y
walkbo01,N
walkebi01,N
walkech01,N
walkecu01,N
walkedi02,Y
walkege02,N
walkegr01,N
walkeha01,Y
walkeja01,N
walkela01,Y
walkeru01,N
walketi01,N
walketo04,Y
wallabo01,Y
wallati01,Y
wallide01,N
wallsle01,N
walshed01,Y
waltebu01,Y
waltero01,N
waltoda01,N
waltoje01,N
wambsbi01,Y
wanerll01,Y
wanerpa01,Y
wardaa01,N
wardda01,N
warddu01,N
wardga01,N
wardjo01,N
wardpr01,N
wardtu01,N
warnejo01,N
warnelo01,Y
warstra01,N
wasdeji01,N
wasdijo01,N
washbja01,N
washbra01,N
washicl01,Y
washiro01,N
washiul01,N
wathajo01,Y
watsoal01,N
watsobo01,Y
watsomu01,N
watted01,N
weathda01,N
weathro01,N
weaveje01,N
weaveji01,N
webbsk01,N
webstle01,N
webstmi01,N
wegmabi01,N
wehmehe01,N
wehnejo01,N
weilabo01,N
weisal01,N
weisswa01,Y
welchbo01,Y
welchcu01,N
welchjo01,N
welchmi01,N
welleto01,N
wellsbo01,N
wellsda01,Y
wellsed01,N
wellski01,N
wellsve01,N
wendetu01,N
werbebi01,Y
werthja01,N
wertzvi01,Y
westbja01,N
westda01,N
westlwa01,N
westrwe01,Y
westsa01,Y
wettejo01,Y
weyhigu01,N
wheatza01,Y
wheelda01,N
wheelha01,N
whisepe01,N
whitalo01,Y
whitebi03,N
whitede01,N
whitede03,Y
whitedo01,N
whiteea01,Y
whitefr01,Y
whitega01,N
whiteha01,Y
whiteje01,N
whitejo01,N
whitema01,N
whitema02,N
whiteri01,N
whitero01,Y
